movie_id,budget,homepage,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,overview_clean,genres_clean,cast_clean,crew_clean,keywords_clean,original_language_full
75861,3400000,http://www.reneethemovie.com/,To Write Love on Her Arms,6.723057,"[{""name"": ""Two Streets Entertainment"", ""id"": 11046}, {""name"": ""Birchwood Pictures"", ""id"": 30271}, {""name"": ""Noble Pictures"", ""id"": 40366}, {""name"": ""Valencia Motion Pictures"", ""id"": 40367}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-13,0,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Based on the True Story that started a Global Movement.,To Write Love on Her Arms,6.8,47,"The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery."," Drama, Music"," Kat Dennings, Chad Michael Murray, Rupert Friend, Corbin Bleu",Director: Nathan Frankowski," drug, depression, biography",English
12586,0,,Bella,1.814802,"[{""name"": ""Mpower Pictures"", ""id"": 5294}, {""name"": ""Metanoia Films"", ""id"": 7075}, {""name"": ""Burnside Entertainment"", ""id"": 13818}, {""name"": ""Bella Productions"", ""id"": 48752}, {""name"": ""One Media, The"", ""id"": 77798}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-09,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",One person can change your life forever,Bella,6.7,37,"An international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. A beautiful waitress, struggling to make it in New York City, discovers something about herself that she's unprepared for. In one irreversible moment, their lives are turned upside down."," Drama, Romance"," Tammy Blanchard, Angélica Aragón, Ali Landry, Jaime Tirelli",Director: Alejandro Monteverde," independent film, flashback, soccer, waitress, girl, beach, chance meeting",English
11564,4300000,,Class of 1984,5.643023,"[{""name"": ""Guerilla High Productions"", ""id"": 12616}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1982-08-20,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Class of 1984. Is this the future?,Class of 1984,6.2,66,"Andy is a new teacher at a inner city high school that is like nothing he has ever seen before. There is metal detectors at the front door and everything is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business."," Action, Drama, Crime, Horror, Thriller"," Perry King, Merrie Lynn Ross, Tim Van Patten, Michael J. Fox",Director: Mark L. Lester," detective, juvenile delinquent, lesbian, punk band, independent film, music teacher, nudity, violence in schools, canuxploitation, teacher, female nudity, usa, high school, gang, murder, vigilante, punk, gang rape",English
108346,2000000,,Dreaming of Joseph Lees,0.11615,"[{""name"": ""Fox Entertainment Group"", ""id"": 85721}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-29,7,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,Dreaming of Joseph Lees,8.0,1,"Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him."," Drama, Romance"," Rupert Graves, Samantha Morton, Nicholas Woodeson, Lee Ross",Director: Eric Styles," love crime, lust",English
805,3200000,,Rosemary's Baby,26.180367,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""William Castle Productions"", ""id"": 10324}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1968-06-12,33395426,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Pray for Rosemary's Baby,Rosemary's Baby,7.5,863,A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.," Drama, Horror, Mystery"," Mia Farrow, John Cassavetes, Ruth Gordon, Sidney Blackmer",Director: Roman Polanski," demonic possession, catholic priest, woman in jeopardy, satanic cult, anti-christ, occult, eating disorder, contemporary setting, laundry, lucky charm",English
55347,3200000,http://focusfeatures.com/beginners,Beginners,11.933449,"[{""name"": ""Parts and Labor"", ""id"": 6531}, {""name"": ""Olympus Pictures"", ""id"": 7400}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-11,5332926,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",This is what love feels like.,Beginners,6.8,347,"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover."," Drama, Comedy, Romance"," Ewan McGregor, Christopher Plummer, Mélanie Laurent, Goran Visnjic",Director: Mike Mills," loss of father, secret, lgbt elderly, gay, cancer, coming out, loss of mother",English
8469,2700000,http://www.animalhouse.com/,Animal House,17.332585,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Oregon Film Factory"", ""id"": 13298}, {""name"": ""Stage III Productions"", ""id"": 13300}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-07-27,141000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It was the Deltas against the rules... the rules lost!,Animal House,7.0,418,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.", Comedy," John Belushi, Tim Matheson, John Vernon, Verna Bloom",Director: John Landis," 1960s, college freshman, dean, anarchic comedy, probation, nudity, sex, college, fraternity house, gross out comedy, fraternity",English
658,2500000,http://www.mgm.com/view/movie/760/Goldfinger/,Goldfinger,47.812466,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1964-09-17,124881062,110.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Everything he touches turns into excitement!,Goldfinger,7.2,987,"Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy."," Thriller, Action, Adventure"," Sean Connery, Honor Blackman, Gert Fröbe, Shirley Eaton",Director: Guy Hamilton," kentucky, british secret service, duringcreditsstinger, airplane, nuclear radiation, fort knox, secret organization, gas attack, aston martin, secret intelligence service, secret lab",English
125490,2400000,http://www.lucasclinic.com/,Antiviral,11.753553,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""TF1 International"", ""id"": 7799}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2012-09-19,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",What If You Could Feel Like They Do ...,Antiviral,5.7,112,"After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life ."," Science Fiction, Horror"," Caleb Landry Jones, Sarah Gadon, Malcolm McDowell, Joe Pingue",Director: Brandon Cronenberg," tech noir, near future, celebrity, metamorphosis, injection, virus, body horror, satire",English
1585,3180000,,It's a Wonderful Life,42.868495,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Liberty Films (II)"", ""id"": 11770}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1946-12-20,9644124,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It's a wonderful laugh! It's a wonderful love!,It's a Wonderful Life,8.0,1076,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin."," Drama, Family, Fantasy"," James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell",Director: Frank Capra," bank, suicide attempt, small town, christmas eve, feel-good ending, christmas tree, angel, great depression, holiday, guardian angel, christmas, based on novel",English
627,4000000,http://www.miramax.com/movie/trainspotting/,Trainspotting,63.513324,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Noel Gay Motion Picture Company"", ""id"": 358}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-02-23,16491080,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Choose life.,Trainspotting,7.8,2655,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."," Drama, Crime"," Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Robert Carlyle",Director: Danny Boyle," stealing, nightclub, modern society, drug deal, monologue, drug culture, illegal drugs, drug rehabilitation, drug addiction, junkie, antihero, alcohol, sex, friendship, cold turkey, based on novel, cult film, drug dealer, london england, heroin, hallucination, recovering drug addict, surrealism, dark comedy",English
41436,3000000,http://www.paranormalmovie.com/trailer/,Paranormal Activity 2,22.789649,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Solana Films"", ""id"": 21223}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-20,177512032,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",In 2009 you demanded it. Nothing can prepare you for what's next.,Paranormal Activity 2,5.7,722,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real."," Thriller, Horror"," Katie Featherston, David Bierend, Brian Boland, Molly Ephraim",Director: Tod Williams," demonic possession, found footage, haunting, duringcreditsstinger, ouija board",English
1430,4000000,http://www.bowlingforcolumbine.com/index.php,Bowling for Columbine,11.414843,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""TiMe Film- und TV-Produktions GmbH"", ""id"": 11104}, {""name"": ""Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG"", ""id"": 26136}, {""name"": ""Dog Eat Dog Films"", ""id"": 26137}, {""name"": ""Iconolatry Productions Inc."", ""id"": 26138}, {""name"": ""Salter Street Films International"", ""id"": 26139}, {""name"": ""United Broadcasting Inc."", ""id"": 26140}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-09,35564473,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",One nation under the gun.,Bowling for Columbine,7.3,453,"Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.", Documentary," Michael Moore, George H. W. Bush, George W. Bush, Dick Clark",Director: Michael Moore," gun, canada, checks and balances, oklahoma city bombing, homicide, usa, columbine, person running amok, gun violence, to shoot dead",English
82507,3000000,,Sinister,41.045084,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Possessed Pictures"", ""id"": 23277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-29,77712439,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""br"", ""name"": """"}]","Once you see him, nothing can save you.",Sinister,6.7,1573,"Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity."," Thriller, Horror, Mystery"," Ethan Hawke, Juliet Rylance, Vincent D'Onofrio, James Ransone",Director: Scott Derrickson," pennsylvania, drowning, massacre, child murderer, held captive, ghost child, filmed killing, car set on fire, bag over head, hanging, death, crime novelist, hanged man, power outage, murder, attic, no opening credits, super-8",English
